order_id,order_date,order_time,item_name,category,price
2516,2023-02-11,6:50:33 PM,Fettuccine Alfredo,Italian,14.5
2517,2023-02-11,6:56:35 PM,Shrimp Scampi,Italian,19.95
2518,2023-02-11,7:02:19 PM,Steak Tacos,Mexican,13.95
2518,2023-02-11,7:02:19 PM,Steak Burrito,Mexican,14.95
2518,2023-02-11,7:02:19 PM,Chicken Parmesan,Italian,17.95
2518,2023-02-11,7:02:19 PM,Chips & Guacamole,Mexican,9.0
2519,2023-02-11,7:04:08 PM,Edamame,Asian,5.0
2519,2023-02-11,7:04:08 PM,Chips & Salsa,Mexican,7.0
2520,2023-02-11,7:06:07 PM,Meat Lasagna,Italian,17.95
2521,2023-02-11,7:11:58 PM,Edamame,Asian,5.0
2521,2023-02-11,7:11:58 PM,Steak Torta,Mexican,13.95
2522,2023-02-11,7:25:46 PM,Spaghetti & Meatballs,Italian,17.95
2522,2023-02-11,7:25:46 PM,California Roll,Asian,11.95
2522,2023-02-11,7:25:46 PM,Cheese Quesadillas,Mexican,10.5
2522,2023-02-11,7:25:46 PM,French Fries,American,7.0
2523,2023-02-11,7:30:16 PM,Spaghetti & Meatballs,Italian,17.95
2523,2023-02-11,7:30:16 PM,Cheese Lasagna,Italian,15.5
2523,2023-02-11,7:30:16 PM,French Fries,American,7.0
2523,2023-02-11,7:30:16 PM,Eggplant Parmesan,Italian,16.95
2524,2023-02-11,7:31:47 PM,Spaghetti,Italian,14.5
2524,2023-02-11,7:31:47 PM,Spaghetti & Meatballs,Italian,17.95
2524,2023-02-11,7:31:47 PM,Salmon Roll,Asian,14.95
2524,2023-02-11,7:31:47 PM,French Fries,American,7.0
2525,2023-02-11,7:32:54 PM,Fettuccine Alfredo,Italian,14.5
2526,2023-02-11,7:36:30 PM,Orange Chicken,Asian,16.5
2526,2023-02-11,7:36:30 PM,Spaghetti & Meatballs,Italian,17.95
2527,2023-02-11,7:53:46 PM,Hamburger,American,12.95
2527,2023-02-11,7:53:46 PM,Meat Lasagna,Italian,17.95
2527,2023-02-11,7:53:46 PM,Shrimp Scampi,Italian,19.95
2528,2023-02-11,7:54:40 PM,Cheeseburger,American,13.95
2528,2023-02-11,7:54:40 PM,Edamame,Asian,5.0
2529,2023-02-11,8:06:11 PM,Spaghetti & Meatballs,Italian,17.95
2529,2023-02-11,8:06:11 PM,Korean Beef Bowl,Asian,17.95
2529,2023-02-11,8:06:11 PM,Edamame,Asian,5.0
2529,2023-02-11,8:06:11 PM,Eggplant Parmesan,Italian,16.95
2530,2023-02-11,8:11:26 PM,Salmon Roll,Asian,14.95
2530,2023-02-11,8:11:26 PM,Steak Torta,Mexican,13.95
2530,2023-02-11,8:11:26 PM,Potstickers,Asian,9.0
2531,2023-02-11,8:22:03 PM,Salmon Roll,Asian,14.95
2531,2023-02-11,8:22:03 PM,Steak Torta,Mexican,13.95
2532,2023-02-11,8:33:15 PM,Korean Beef Bowl,Asian,17.95
2533,2023-02-11,9:34:53 PM,Hamburger,American,12.95
2534,2023-02-11,9:44:25 PM,Spaghetti,Italian,14.5
2535,2023-02-11,9:45:46 PM,Chicken Burrito,Mexican,12.95
2535,2023-02-11,9:45:46 PM,Chicken Torta,Mexican,11.95
2536,2023-02-11,9:52:14 PM,Spaghetti & Meatballs,Italian,17.95
2537,2023-02-12,11:17:06 AM,Cheeseburger,American,13.95
2538,2023-02-12,11:37:34 AM,Spaghetti,Italian,14.5
2538,2023-02-12,11:37:34 AM,Pork Ramen,Asian,17.95
2538,2023-02-12,11:37:34 AM,Chicken Torta,Mexican,11.95
2539,2023-02-12,11:38:35 AM,Meat Lasagna,Italian,17.95
2539,2023-02-12,11:38:35 AM,Mac & Cheese,American,7.0
2540,2023-02-12,11:48:50 AM,Korean Beef Bowl,Asian,17.95
2540,2023-02-12,11:48:50 AM,Cheese Quesadillas,Mexican,10.5
2541,2023-02-12,11:54:44 AM,Mushroom Ravioli,Italian,15.5
2541,2023-02-12,11:54:44 AM,Chicken Torta,Mexican,11.95
2542,2023-02-12,11:57:08 AM,Chips & Salsa,Mexican,7.0
2543,2023-02-12,12:00:00 PM,Hot Dog,American,9.0
2544,2023-02-12,12:03:27 PM,Hamburger,American,12.95
2544,2023-02-12,12:03:27 PM,Chicken Burrito,Mexican,12.95
2544,2023-02-12,12:03:27 PM,Edamame,Asian,5.0
2545,2023-02-12,12:12:17 PM,Chicken Parmesan,Italian,17.95
2546,2023-02-12,12:41:02 PM,Orange Chicken,Asian,16.5
2547,2023-02-12,12:45:49 PM,Hamburger,American,12.95
2547,2023-02-12,12:45:49 PM,Hamburger,American,12.95
2547,2023-02-12,12:45:49 PM,Chicken Tacos,Mexican,11.95
2547,2023-02-12,12:45:49 PM,Tofu Pad Thai,Asian,14.5
2547,2023-02-12,12:45:49 PM,Spaghetti,Italian,14.5
2547,2023-02-12,12:45:49 PM,Spaghetti & Meatballs,Italian,17.95
2547,2023-02-12,12:45:49 PM,Korean Beef Bowl,Asian,17.95
2547,2023-02-12,12:45:49 PM,Meat Lasagna,Italian,17.95
2547,2023-02-12,12:45:49 PM,Cheese Lasagna,Italian,15.5
2547,2023-02-12,12:45:49 PM,Mushroom Ravioli,Italian,15.5
2547,2023-02-12,12:45:49 PM,Edamame,Asian,5.0
2547,2023-02-12,12:45:49 PM,Shrimp Scampi,Italian,19.95
2548,2023-02-12,12:48:03 PM,Hamburger,American,12.95
2548,2023-02-12,12:48:03 PM,Hamburger,American,12.95
2548,2023-02-12,12:48:03 PM,Chicken Tacos,Mexican,11.95
2548,2023-02-12,12:48:03 PM,Pork Ramen,Asian,17.95
2548,2023-02-12,12:48:03 PM,Meat Lasagna,Italian,17.95
2548,2023-02-12,12:48:03 PM,Salmon Roll,Asian,14.95
2549,2023-02-12,1:06:59 PM,Cheese Quesadillas,Mexican,10.5
2550,2023-02-12,1:18:54 PM,Steak Torta,Mexican,13.95
2551,2023-02-12,1:28:21 PM,Steak Tacos,Mexican,13.95
2551,2023-02-12,1:28:21 PM,Korean Beef Bowl,Asian,17.95
2552,2023-02-12,1:47:03 PM,Hamburger,American,12.95
2553,2023-02-12,1:47:07 PM,Potstickers,Asian,9.0
2554,2023-02-12,1:53:40 PM,Spaghetti & Meatballs,Italian,17.95
2555,2023-02-12,2:00:00 PM,Hamburger,American,12.95
2555,2023-02-12,2:00:00 PM,Chicken Tacos,Mexican,11.95
2556,2023-02-12,2:00:38 PM,Chicken Burrito,Mexican,12.95
2556,2023-02-12,2:00:38 PM,French Fries,American,7.0
2557,2023-02-12,2:09:47 PM,Spaghetti,Italian,14.5
2557,2023-02-12,2:09:47 PM,Steak Torta,Mexican,13.95
2557,2023-02-12,2:09:47 PM,Potstickers,Asian,9.0
2557,2023-02-12,2:09:47 PM,Potstickers,Asian,9.0
2558,2023-02-12,2:20:14 PM,Spaghetti & Meatballs,Italian,17.95
2558,2023-02-12,2:20:14 PM,Korean Beef Bowl,Asian,17.95
2559,2023-02-12,2:22:23 PM,Chips & Salsa,Mexican,7.0
2560,2023-02-12,2:27:16 PM,Chicken Tacos,Mexican,11.95
2561,2023-02-12,2:28:55 PM,Hot Dog,American,9.0
2562,2023-02-12,2:30:22 PM,Pork Ramen,Asian,17.95
2562,2023-02-12,2:30:22 PM,Mushroom Ravioli,Italian,15.5
2562,2023-02-12,2:30:22 PM,Edamame,Asian,5.0
2562,2023-02-12,2:30:22 PM,Mac & Cheese,American,7.0
2563,2023-02-12,2:43:38 PM,Steak Tacos,Mexican,13.95
2563,2023-02-12,2:43:38 PM,California Roll,Asian,11.95
2563,2023-02-12,2:43:38 PM,Potstickers,Asian,9.0
2564,2023-02-12,2:53:19 PM,French Fries,American,7.0
2565,2023-02-12,3:04:49 PM,Hot Dog,American,9.0
2565,2023-02-12,3:04:49 PM,Tofu Pad Thai,Asian,14.5
2565,2023-02-12,3:04:49 PM,Korean Beef Bowl,Asian,17.95
2566,2023-02-12,3:25:11 PM,Spaghetti,Italian,14.5
2566,2023-02-12,3:25:11 PM,French Fries,American,7.0
2567,2023-02-12,3:38:37 PM,Cheeseburger,American,13.95
2568,2023-02-12,3:53:33 PM,Hamburger,American,12.95
2568,2023-02-12,3:53:33 PM,Eggplant Parmesan,Italian,16.95
2569,2023-02-12,3:53:59 PM,Cheeseburger,American,13.95
2569,2023-02-12,3:53:59 PM,Meat Lasagna,Italian,17.95
2569,2023-02-12,3:53:59 PM,Chicken Torta,Mexican,11.95
2569,2023-02-12,3:53:59 PM,Potstickers,Asian,9.0
2570,2023-02-12,3:54:49 PM,Korean Beef Bowl,Asian,17.95
2571,2023-02-12,3:58:47 PM,Orange Chicken,Asian,16.5
2571,2023-02-12,3:58:47 PM,Spaghetti,Italian,14.5
2571,2023-02-12,3:58:47 PM,Eggplant Parmesan,Italian,16.95
2572,2023-02-12,4:04:07 PM,Tofu Pad Thai,Asian,14.5
2573,2023-02-12,4:10:39 PM,Tofu Pad Thai,Asian,14.5
2573,2023-02-12,4:10:39 PM,Spaghetti,Italian,14.5
2574,2023-02-12,4:22:32 PM,Shrimp Scampi,Italian,19.95
2574,2023-02-12,4:22:32 PM,French Fries,American,7.0
2575,2023-02-12,4:30:57 PM,Tofu Pad Thai,Asian,14.5
2576,2023-02-12,4:58:29 PM,Orange Chicken,Asian,16.5
2576,2023-02-12,4:58:29 PM,Edamame,Asian,5.0
2577,2023-02-12,5:21:15 PM,Salmon Roll,Asian,14.95
2577,2023-02-12,5:21:15 PM,Steak Torta,Mexican,13.95
2578,2023-02-12,5:36:09 PM,Chicken Tacos,Mexican,11.95
2578,2023-02-12,5:36:09 PM,Pork Ramen,Asian,17.95
2578,2023-02-12,5:36:09 PM,Steak Torta,Mexican,13.95
2578,2023-02-12,5:36:09 PM,Cheese Quesadillas,Mexican,10.5
2579,2023-02-12,5:38:32 PM,Veggie Burger,American,10.5
2579,2023-02-12,5:38:32 PM,Tofu Pad Thai,Asian,14.5
2579,2023-02-12,5:38:32 PM,Spaghetti & Meatballs,Italian,17.95
2580,2023-02-12,5:42:00 PM,Mushroom Ravioli,Italian,15.5
2580,2023-02-12,5:42:00 PM,Steak Burrito,Mexican,14.95
2581,2023-02-12,5:56:55 PM,Orange Chicken,Asian,16.5
2581,2023-02-12,5:56:55 PM,Korean Beef Bowl,Asian,17.95
2582,2023-02-12,5:59:55 PM,Chips & Salsa,Mexican,7.0
2583,2023-02-12,6:14:11 PM,Edamame,Asian,5.0
2584,2023-02-12,6:25:21 PM,Korean Beef Bowl,Asian,17.95
2584,2023-02-12,6:25:21 PM,Chicken Torta,Mexican,11.95
2585,2023-02-12,6:27:56 PM,California Roll,Asian,11.95
2585,2023-02-12,6:27:56 PM,Edamame,Asian,5.0
2586,2023-02-12,7:04:06 PM,Hamburger,American,12.95
2586,2023-02-12,7:04:06 PM,Chicken Parmesan,Italian,17.95
2587,2023-02-12,7:09:56 PM,Tofu Pad Thai,Asian,14.5
2587,2023-02-12,7:09:56 PM,Spaghetti & Meatballs,Italian,17.95
2587,2023-02-12,7:09:56 PM,Steak Torta,Mexican,13.95
2588,2023-02-12,8:01:13 PM,Hamburger,American,12.95
2588,2023-02-12,8:01:13 PM,Cheeseburger,American,13.95
2588,2023-02-12,8:01:13 PM,Steak Torta,Mexican,13.95
2588,2023-02-12,8:01:13 PM,Chips & Salsa,Mexican,7.0
2589,2023-02-12,8:14:33 PM,Cheese Lasagna,Italian,15.5
2590,2023-02-12,8:25:21 PM,Fettuccine Alfredo,Italian,14.5
2590,2023-02-12,8:25:21 PM,Fettuccine Alfredo,Italian,14.5
2591,2023-02-12,8:39:09 PM,Chicken Burrito,Mexican,12.95
2591,2023-02-12,8:39:09 PM,Shrimp Scampi,Italian,19.95
2592,2023-02-12,9:43:21 PM,Orange Chicken,Asian,16.5
2593,2023-02-12,10:02:05 PM,Chicken Burrito,Mexican,12.95
2593,2023-02-12,10:02:05 PM,Edamame,Asian,5.0
2593,2023-02-12,10:02:05 PM,Steak Torta,Mexican,13.95
2593,2023-02-12,10:02:05 PM,Eggplant Parmesan,Italian,16.95
2594,2023-02-12,10:54:43 PM,Tofu Pad Thai,Asian,14.5
2594,2023-02-12,10:54:43 PM,Potstickers,Asian,9.0
2595,2023-02-13,11:25:30 AM,,,
2596,2023-02-13,11:27:46 AM,Hot Dog,American,9.0
2596,2023-02-13,11:27:46 AM,Mushroom Ravioli,Italian,15.5
2596,2023-02-13,11:27:46 AM,Chicken Torta,Mexican,11.95
2596,2023-02-13,11:27:46 AM,Chips & Salsa,Mexican,7.0
2597,2023-02-13,11:31:11 AM,Veggie Burger,American,10.5
2598,2023-02-13,11:37:51 AM,California Roll,Asian,11.95
2599,2023-02-13,11:52:09 AM,Cheese Quesadillas,Mexican,10.5
2599,2023-02-13,11:52:09 AM,Eggplant Parmesan,Italian,16.95
2600,2023-02-13,11:53:11 AM,Veggie Burger,American,10.5
2601,2023-02-13,12:03:27 PM,Orange Chicken,Asian,16.5
2601,2023-02-13,12:03:27 PM,Steak Tacos,Mexican,13.95
2601,2023-02-13,12:03:27 PM,Chicken Torta,Mexican,11.95
2602,2023-02-13,12:10:01 PM,Cheeseburger,American,13.95
2602,2023-02-13,12:10:01 PM,Hot Dog,American,9.0
2602,2023-02-13,12:10:01 PM,Hot Dog,American,9.0
2602,2023-02-13,12:10:01 PM,Spaghetti & Meatballs,Italian,17.95
2602,2023-02-13,12:10:01 PM,Chicken Burrito,Mexican,12.95
2602,2023-02-13,12:10:01 PM,Edamame,Asian,5.0
2602,2023-02-13,12:10:01 PM,Chicken Torta,Mexican,11.95
2602,2023-02-13,12:10:01 PM,Steak Torta,Mexican,13.95
2603,2023-02-13,12:22:43 PM,Hamburger,American,12.95
2604,2023-02-13,12:33:36 PM,Hamburger,American,12.95
2604,2023-02-13,12:33:36 PM,Meat Lasagna,Italian,17.95
2604,2023-02-13,12:33:36 PM,Edamame,Asian,5.0
2605,2023-02-13,12:46:15 PM,Steak Torta,Mexican,13.95
2606,2023-02-13,12:56:00 PM,Hamburger,American,12.95
2606,2023-02-13,12:56:00 PM,Cheeseburger,American,13.95
2607,2023-02-13,1:00:12 PM,California Roll,Asian,11.95
2608,2023-02-13,1:11:19 PM,Chips & Salsa,Mexican,7.0
2609,2023-02-13,1:12:42 PM,Hamburger,American,12.95
2609,2023-02-13,1:12:42 PM,Orange Chicken,Asian,16.5
2609,2023-02-13,1:12:42 PM,Korean Beef Bowl,Asian,17.95
2609,2023-02-13,1:12:42 PM,Meat Lasagna,Italian,17.95
2610,2023-02-13,1:17:50 PM,Edamame,Asian,5.0
2611,2023-02-13,1:22:38 PM,Spaghetti,Italian,14.5
2612,2023-02-13,1:43:11 PM,Hamburger,American,12.95
2612,2023-02-13,1:43:11 PM,Orange Chicken,Asian,16.5
2612,2023-02-13,1:43:11 PM,Steak Tacos,Mexican,13.95
2612,2023-02-13,1:43:11 PM,Cheeseburger,American,13.95
2612,2023-02-13,1:43:11 PM,Fettuccine Alfredo,Italian,14.5
2612,2023-02-13,1:43:11 PM,Pork Ramen,Asian,17.95
2612,2023-02-13,1:43:11 PM,California Roll,Asian,11.95
2612,2023-02-13,1:43:11 PM,Steak Torta,Mexican,13.95
2612,2023-02-13,1:43:11 PM,Chips & Salsa,Mexican,7.0
2612,2023-02-13,1:43:11 PM,Chips & Guacamole,Mexican,9.0
2612,2023-02-13,1:43:11 PM,Chips & Guacamole,Mexican,9.0
2612,2023-02-13,1:43:11 PM,French Fries,American,7.0
2613,2023-02-13,1:46:46 PM,Orange Chicken,Asian,16.5
2613,2023-02-13,1:46:46 PM,Pork Ramen,Asian,17.95
2614,2023-02-13,1:52:26 PM,,,
2615,2023-02-13,1:54:55 PM,Mushroom Ravioli,Italian,15.5
2615,2023-02-13,1:54:55 PM,Chicken Torta,Mexican,11.95
2616,2023-02-13,1:59:40 PM,Tofu Pad Thai,Asian,14.5
2616,2023-02-13,1:59:40 PM,Shrimp Scampi,Italian,19.95
2616,2023-02-13,1:59:40 PM,Eggplant Parmesan,Italian,16.95
2617,2023-02-13,2:38:42 PM,Hamburger,American,12.95
2618,2023-02-13,2:46:51 PM,Fettuccine Alfredo,Italian,14.5
2618,2023-02-13,2:46:51 PM,Chicken Burrito,Mexican,12.95
2619,2023-02-13,2:53:46 PM,Chicken Parmesan,Italian,17.95
2620,2023-02-13,3:00:24 PM,Pork Ramen,Asian,17.95
2621,2023-02-13,3:34:03 PM,Pork Ramen,Asian,17.95
2622,2023-02-13,4:06:27 PM,Veggie Burger,American,10.5
2622,2023-02-13,4:06:27 PM,Spaghetti,Italian,14.5
2622,2023-02-13,4:06:27 PM,Chicken Parmesan,Italian,17.95
2623,2023-02-13,4:08:36 PM,California Roll,Asian,11.95
2624,2023-02-13,4:21:18 PM,Tofu Pad Thai,Asian,14.5
2624,2023-02-13,4:21:18 PM,Cheese Quesadillas,Mexican,10.5
2625,2023-02-13,4:23:52 PM,Korean Beef Bowl,Asian,17.95
2625,2023-02-13,4:23:52 PM,California Roll,Asian,11.95
2625,2023-02-13,4:23:52 PM,Chips & Salsa,Mexican,7.0
2625,2023-02-13,4:23:52 PM,Chicken Parmesan,Italian,17.95
2626,2023-02-13,4:49:57 PM,Cheeseburger,American,13.95
2626,2023-02-13,4:49:57 PM,Chips & Salsa,Mexican,7.0
2626,2023-02-13,4:49:57 PM,French Fries,American,7.0
2626,2023-02-13,4:49:57 PM,,,
2627,2023-02-13,4:50:09 PM,Edamame,Asian,5.0
2627,2023-02-13,4:50:09 PM,Mac & Cheese,American,7.0
2628,2023-02-13,4:57:02 PM,Orange Chicken,Asian,16.5
2628,2023-02-13,4:57:02 PM,Fettuccine Alfredo,Italian,14.5
2628,2023-02-13,4:57:02 PM,Edamame,Asian,5.0
2628,2023-02-13,4:57:02 PM,,,
2629,2023-02-13,5:07:10 PM,Steak Torta,Mexican,13.95
2630,2023-02-13,5:15:17 PM,Steak Burrito,Mexican,14.95
2630,2023-02-13,5:15:17 PM,Cheese Quesadillas,Mexican,10.5
2630,2023-02-13,5:15:17 PM,French Fries,American,7.0
2631,2023-02-13,5:19:26 PM,Orange Chicken,Asian,16.5
2631,2023-02-13,5:19:26 PM,Fettuccine Alfredo,Italian,14.5
2631,2023-02-13,5:19:26 PM,Edamame,Asian,5.0
2631,2023-02-13,5:19:26 PM,Steak Burrito,Mexican,14.95
2632,2023-02-13,5:24:48 PM,Tofu Pad Thai,Asian,14.5
2632,2023-02-13,5:24:48 PM,Chicken Burrito,Mexican,12.95
2633,2023-02-13,5:37:46 PM,Edamame,Asian,5.0
2633,2023-02-13,5:37:46 PM,Edamame,Asian,5.0
2633,2023-02-13,5:37:46 PM,Steak Torta,Mexican,13.95
2633,2023-02-13,5:37:46 PM,Chips & Salsa,Mexican,7.0
2634,2023-02-13,6:01:27 PM,Spaghetti & Meatballs,Italian,17.95
2634,2023-02-13,6:01:27 PM,Edamame,Asian,5.0
2635,2023-02-13,6:09:55 PM,Edamame,Asian,5.0
2636,2023-02-13,6:10:11 PM,Salmon Roll,Asian,14.95
2637,2023-02-13,6:17:35 PM,Hamburger,American,12.95
2638,2023-02-13,6:27:27 PM,Hot Dog,American,9.0
2638,2023-02-13,6:27:27 PM,Chicken Torta,Mexican,11.95
2638,2023-02-13,6:27:27 PM,French Fries,American,7.0
2639,2023-02-13,6:38:55 PM,Mac & Cheese,American,7.0
2639,2023-02-13,6:38:55 PM,French Fries,American,7.0
2640,2023-02-13,7:21:23 PM,Hamburger,American,12.95
2641,2023-02-13,7:52:22 PM,Orange Chicken,Asian,16.5
2641,2023-02-13,7:52:22 PM,Spaghetti & Meatballs,Italian,17.95
2641,2023-02-13,7:52:22 PM,Pork Ramen,Asian,17.95
2641,2023-02-13,7:52:22 PM,French Fries,American,7.0
2642,2023-02-13,8:02:53 PM,Korean Beef Bowl,Asian,17.95
2643,2023-02-13,8:08:34 PM,Korean Beef Bowl,Asian,17.95
2643,2023-02-13,8:08:34 PM,French Fries,American,7.0
2644,2023-02-13,8:22:27 PM,Tofu Pad Thai,Asian,14.5
2644,2023-02-13,8:22:27 PM,Korean Beef Bowl,Asian,17.95
2644,2023-02-13,8:22:27 PM,Mac & Cheese,American,7.0
2645,2023-02-13,8:26:18 PM,Cheeseburger,American,13.95
2645,2023-02-13,8:26:18 PM,Chips & Guacamole,Mexican,9.0
2646,2023-02-13,8:29:23 PM,Orange Chicken,Asian,16.5
2647,2023-02-13,8:45:14 PM,Chicken Tacos,Mexican,11.95
2647,2023-02-13,8:45:14 PM,Pork Ramen,Asian,17.95
2647,2023-02-13,8:45:14 PM,Steak Burrito,Mexican,14.95
2647,2023-02-13,8:45:14 PM,Chips & Salsa,Mexican,7.0
2648,2023-02-13,8:48:10 PM,Hamburger,American,12.95
2648,2023-02-13,8:48:10 PM,Orange Chicken,Asian,16.5
2648,2023-02-13,8:48:10 PM,Cheeseburger,American,13.95
2649,2023-02-13,8:52:50 PM,Korean Beef Bowl,Asian,17.95
2649,2023-02-13,8:52:50 PM,Chips & Guacamole,Mexican,9.0
2649,2023-02-13,8:52:50 PM,French Fries,American,7.0
2650,2023-02-13,8:55:07 PM,Cheeseburger,American,13.95
2650,2023-02-13,8:55:07 PM,Veggie Burger,American,10.5
2650,2023-02-13,8:55:07 PM,Edamame,Asian,5.0
2650,2023-02-13,8:55:07 PM,Chips & Salsa,Mexican,7.0
2651,2023-02-13,8:59:54 PM,Cheeseburger,American,13.95
2652,2023-02-13,9:00:56 PM,Korean Beef Bowl,Asian,17.95
2653,2023-02-13,9:03:23 PM,Chicken Tacos,Mexican,11.95
2653,2023-02-13,9:03:23 PM,Spaghetti & Meatballs,Italian,17.95
2654,2023-02-13,9:05:06 PM,Meat Lasagna,Italian,17.95
2654,2023-02-13,9:05:06 PM,Salmon Roll,Asian,14.95
2655,2023-02-13,9:34:36 PM,Salmon Roll,Asian,14.95
2655,2023-02-13,9:34:36 PM,Steak Torta,Mexican,13.95
2655,2023-02-13,9:34:36 PM,Potstickers,Asian,9.0
2655,2023-02-13,9:34:36 PM,Eggplant Parmesan,Italian,16.95
2656,2023-02-13,9:36:02 PM,Orange Chicken,Asian,16.5
2657,2023-02-13,9:46:22 PM,Chicken Burrito,Mexican,12.95
2657,2023-02-13,9:46:22 PM,Mushroom Ravioli,Italian,15.5
2658,2023-02-13,9:59:50 PM,Salmon Roll,Asian,14.95
2659,2023-02-13,10:00:43 PM,Cheeseburger,American,13.95
2659,2023-02-13,10:00:43 PM,Spaghetti & Meatballs,Italian,17.95
2660,2023-02-13,10:02:38 PM,Cheeseburger,American,13.95
2661,2023-02-13,10:09:27 PM,Cheeseburger,American,13.95
2661,2023-02-13,10:09:27 PM,Mushroom Ravioli,Italian,15.5
2662,2023-02-13,10:22:32 PM,Chicken Burrito,Mexican,12.95
2662,2023-02-13,10:22:32 PM,Cheese Quesadillas,Mexican,10.5
2663,2023-02-13,10:24:52 PM,California Roll,Asian,11.95
2663,2023-02-13,10:24:52 PM,Mac & Cheese,American,7.0
2664,2023-02-13,10:38:02 PM,Steak Tacos,Mexican,13.95
2664,2023-02-13,10:38:02 PM,Chicken Torta,Mexican,11.95
2665,2023-02-13,10:41:26 PM,Hamburger,American,12.95
2666,2023-02-14,11:48:35 AM,Steak Burrito,Mexican,14.95
2666,2023-02-14,11:48:35 AM,Chips & Salsa,Mexican,7.0
2667,2023-02-14,12:10:23 PM,Mushroom Ravioli,Italian,15.5
2668,2023-02-14,12:22:58 PM,California Roll,Asian,11.95
2668,2023-02-14,12:22:58 PM,Potstickers,Asian,9.0
2669,2023-02-14,12:42:49 PM,Mac & Cheese,American,7.0
2670,2023-02-14,1:13:51 PM,Spaghetti & Meatballs,Italian,17.95
2670,2023-02-14,1:13:51 PM,Chicken Torta,Mexican,11.95
2670,2023-02-14,1:13:51 PM,Chips & Salsa,Mexican,7.0
2670,2023-02-14,1:13:51 PM,Eggplant Parmesan,Italian,16.95
2671,2023-02-14,1:17:44 PM,Mushroom Ravioli,Italian,15.5
2672,2023-02-14,2:05:30 PM,Orange Chicken,Asian,16.5
2672,2023-02-14,2:05:30 PM,Fettuccine Alfredo,Italian,14.5
2673,2023-02-14,2:07:03 PM,Mac & Cheese,American,7.0
2674,2023-02-14,2:15:01 PM,Eggplant Parmesan,Italian,16.95
2675,2023-02-14,2:41:49 PM,Hamburger,American,12.95
2675,2023-02-14,2:41:49 PM,Cheeseburger,American,13.95
2675,2023-02-14,2:41:49 PM,Tofu Pad Thai,Asian,14.5
2675,2023-02-14,2:41:49 PM,Spaghetti,Italian,14.5
2675,2023-02-14,2:41:49 PM,Chicken Burrito,Mexican,12.95
2675,2023-02-14,2:41:49 PM,Chicken Burrito,Mexican,12.95
2675,2023-02-14,2:41:49 PM,Mushroom Ravioli,Italian,15.5
2675,2023-02-14,2:41:49 PM,Salmon Roll,Asian,14.95
2675,2023-02-14,2:41:49 PM,Steak Torta,Mexican,13.95
2675,2023-02-14,2:41:49 PM,Mac & Cheese,American,7.0
2675,2023-02-14,2:41:49 PM,Chips & Guacamole,Mexican,9.0
2675,2023-02-14,2:41:49 PM,Potstickers,Asian,9.0
2675,2023-02-14,2:41:49 PM,Eggplant Parmesan,Italian,16.95
2675,2023-02-14,2:41:49 PM,Eggplant Parmesan,Italian,16.95
2676,2023-02-14,3:17:34 PM,Pork Ramen,Asian,17.95
2677,2023-02-14,3:27:42 PM,Chicken Tacos,Mexican,11.95
2677,2023-02-14,3:27:42 PM,Cheeseburger,American,13.95
2677,2023-02-14,3:27:42 PM,Chicken Burrito,Mexican,12.95
2677,2023-02-14,3:27:42 PM,French Fries,American,7.0
2678,2023-02-14,3:47:53 PM,Hamburger,American,12.95
2679,2023-02-14,4:01:35 PM,French Fries,American,7.0
2680,2023-02-14,4:10:21 PM,Cheeseburger,American,13.95
2681,2023-02-14,4:39:19 PM,French Fries,American,7.0
2682,2023-02-14,4:40:26 PM,Steak Torta,Mexican,13.95
2683,2023-02-14,4:56:35 PM,Steak Tacos,Mexican,13.95
2683,2023-02-14,4:56:35 PM,Edamame,Asian,5.0
2684,2023-02-14,5:02:18 PM,Hot Dog,American,9.0
2685,2023-02-14,5:15:58 PM,Salmon Roll,Asian,14.95
2685,2023-02-14,5:15:58 PM,Chicken Parmesan,Italian,17.95
2686,2023-02-14,5:23:06 PM,Pork Ramen,Asian,17.95
2687,2023-02-14,5:31:20 PM,Salmon Roll,Asian,14.95
2688,2023-02-14,5:43:28 PM,Hamburger,American,12.95
2689,2023-02-14,5:48:59 PM,Mac & Cheese,American,7.0
2689,2023-02-14,5:48:59 PM,Eggplant Parmesan,Italian,16.95
2690,2023-02-14,5:49:26 PM,Hamburger,American,12.95
2690,2023-02-14,5:49:26 PM,Salmon Roll,Asian,14.95
2691,2023-02-14,5:52:15 PM,Spaghetti & Meatballs,Italian,17.95
2692,2023-02-14,5:55:07 PM,Orange Chicken,Asian,16.5
2692,2023-02-14,5:55:07 PM,Fettuccine Alfredo,Italian,14.5
2692,2023-02-14,5:55:07 PM,Korean Beef Bowl,Asian,17.95
2692,2023-02-14,5:55:07 PM,Pork Ramen,Asian,17.95
2693,2023-02-14,6:01:21 PM,Steak Tacos,Mexican,13.95
2693,2023-02-14,6:01:21 PM,Pork Ramen,Asian,17.95
2693,2023-02-14,6:01:21 PM,Mushroom Ravioli,Italian,15.5
2693,2023-02-14,6:01:21 PM,Cheese Quesadillas,Mexican,10.5
2694,2023-02-14,6:10:04 PM,Steak Tacos,Mexican,13.95
2695,2023-02-14,6:15:16 PM,Hamburger,American,12.95
2695,2023-02-14,6:15:16 PM,Cheeseburger,American,13.95
2696,2023-02-14,6:32:58 PM,Korean Beef Bowl,Asian,17.95
2696,2023-02-14,6:32:58 PM,Steak Torta,Mexican,13.95
